order_id,order_date,customer_region,sales_channel,order_status,order_item_id,product_id,quantity,unit_price,discount_amount,sku,product_name,category,standard_cost,selling_price,supplier_id,active_flag,revenue,total_cost,gross_profit
1132,2026-02-01,Midwest,Shopify,Shipped,326,83,3,269.23,0.0,SKU-0083,Pet Product 83,PET,147.63,269.23,7,Unknown,807.69,442.89,364.80000000000007
1132,2026-02-01,Midwest,Shopify,Shipped,327,141,2,15.33,0.0,SKU-0141,Office Product 141,OFF,149.36,15.33,8,N,30.66,298.72,-268.06
1133,2026-03-25,South,Shopify,Delivered,328,102,4,71.52,0.0,SKU-0102,Office Product 102, Office ,169.76,71.52,4,Y,286.08,679.04,-392.96
1134,2026-05-08,West,Shopify,Delivered,329,16,1,168.61,0.0,SKU-0016,Toys Product 16,toys,135.37,168.61,7,Y,168.61,135.37,33.24000000000001
1134,2026-05-08,West,Shopify,Delivered,330,138,2,106.5,0.0,SKU-0138,Pet Product 138,PET,76.46,106.5,2,Unknown,213.0,152.92,60.08000000000001
1134,2026-05-08,West,Shopify,Delivered,331,82,6,243.4,12.28,SKU-0082,Beauty Product 82,Beauty,84.88,243.4,6,Unknown,1448.12,509.28,938.84
1135,2026-03-17,Midwest,Shopify,Delivered,332,146,3,199.6,0.0,SKU-0146,Home Product 146, Home ,170.74,199.6,3,N,598.8,512.22,86.57999999999993
1135,2026-03-17,Midwest,Shopify,Delivered,333,120,5,229.55,0.0,SKU-0120,Sports Product 120,sports,116.63,229.55,2,Unknown,1147.75,583.15,564.6
1136,2026-01-01,Midwest,Amazon,Shipped,334,5,6,59.31,0.0,SKU-0005,Toys Product 5, Toys ,64.54,59.31,6,Y,355.86,387.24,-31.379999999999995
1136,2026-01-01,Midwest,Amazon,Shipped,335,83,2,269.23,10.22,SKU-0083,Pet Product 83,PET,147.63,269.23,7,Unknown,528.24,295.26,232.98
1137,2026-03-24,West,Amazon,Delivered,336,12,3,61.57,0.0,SKU-0012,Toys Product 12,TOY,132.6,61.57,7,Y,184.71,397.8,-213.08999999999995
1138,2026-03-07,East,Ebay,Delivered,337,4,4,94.28,0.0,SKU-0004,Office Product 4,office,83.61,94.28,1,Unknown,377.12,334.44,42.68000000000001
1139,2026-03-10,Unknown,Amazon,Delivered,338,78,2,71.75,0.0,SKU-0078,Beauty Product 78,BEAUTY,44.31,71.75,1,Y,143.5,88.62,54.88
1140,2026-02-15,West,Shopify,Delivered,339,28,6,206.43,10.44,SKU-0028,Beauty Product 28,BEAUTY,74.82,206.43,6,N,1228.14,448.92,779.2199999999999
1140,2026-02-15,West,Shopify,Delivered,340,27,3,165.39,12.09,SKU-0027,Pet Product 27,PET,33.9,165.39,7,N,484.08,101.7,382.38
1140,2026-02-15,West,Shopify,Delivered,341,130,6,193.14,10.21,SKU-0130,Beauty Product 130,BEAUTY,142.87,193.14,4,N,1148.63,857.22,291.40999999999985
1140,2026-02-15,West,Shopify,Delivered,342,91,6,170.65,0.0,SKU-0091,Office Product 91,OFF,135.82,170.65,4,N,1023.9,814.92,208.98000000000013
1141,2026-03-07,Midwest,Walmart,Cancelled,343,1,1,84.79,0.0,SKU-0001,Home Product 1,Home,134.77,84.79,3,N,84.79,134.77,-49.98
1141,2026-03-07,Midwest,Walmart,Cancelled,344,133,3,214.42,0.0,SKU-0133,Home Product 133, Home ,125.52,214.42,5,Y,643.26,376.56,266.7
1141,2026-03-07,Midwest,Walmart,Cancelled,345,2,5,135.25,0.0,SKU-0002,Home Product 2,HOM,20.21,135.25,1,Y,676.25,101.05,575.2
1141,2026-03-07,Midwest,Walmart,Cancelled,346,81,1,244.17,0.0,SKU-0081,Home Product 81, Home ,43.3,244.17,8,Y,244.17,43.3,200.87
1142,2026-05-11,West,Amazon,Delivered,347,25,1,265.23,0.0,SKU-0025,Sports Product 25,sports,15.14,265.23,2,Y,265.23,15.14,250.09000000000003
1142,2026-05-11,West,Amazon,Delivered,348,36,5,94.39,0.0,SKU-0036,Pet Product 36,pet,78.83,94.39,4,Unknown,471.95,394.15,77.80000000000001
1143,2026-05-04,Unknown,Walmart,Shipped,349,77,1,195.39,11.23,SKU-0077,Home Product 77,HOME,95.2,195.39,6,Y,184.16,95.2,88.96
1144,2026-01-03,Midwest,Shopify,Shipped,350,79,1,234.02,0.0,SKU-0079,Beauty Product 79, Beauty ,111.97,234.02,8,N,234.02,111.97,122.05
1145,2026-05-10,Midwest,Shopify,Delivered,351,101,3,45.81,0.0,SKU-0101,Home Product 101,home,173.83,45.81,1,Y,137.43,521.49,-384.06
1145,2026-05-10,Midwest,Shopify,Delivered,352,122,1,151.15,0.0,SKU-0122,Electronics Product 122,ELECTRONICS,169.69,151.15,2,N,151.15,169.69,-18.539999999999992
1145,2026-05-10,Midwest,Shopify,Delivered,353,22,7,159.69,0.0,SKU-0022,Sports Product 22,SPO,138.34,159.69,2,Unknown,1117.83,968.38,149.44999999999993
1146,2026-03-05,South,Amazon,Shipped,354,83,2,269.23,2.58,SKU-0083,Pet Product 83,PET,147.63,269.23,7,Unknown,535.88,295.26,240.62
1146,2026-03-05,South,Amazon,Shipped,355,109,6,257.52,0.0,SKU-0109,Office Product 109,OFFICE,10.02,257.52,3,N,1545.12,60.12,1485.0
1146,2026-03-05,South,Amazon,Shipped,356,89,1,126.0,0.0,SKU-0089,Electronics Product 89,electronics,150.76,126.0,1,Unknown,126.0,150.76,-24.75999999999999
1146,2026-03-05,South,Amazon,Shipped,357,90,8,115.25,9.72,SKU-0090,Office Product 90, Office ,6.03,115.25,7,Unknown,912.28,48.24,864.04
1147,2026-01-14,East,Amazon,Shipped,358,4,6,94.28,0.0,SKU-0004,Office Product 4,office,83.61,94.28,1,Unknown,565.6800000000001,501.66,64.0200000000001
1147,2026-01-14,East,Amazon,Shipped,359,79,8,234.02,0.0,SKU-0079,Beauty Product 79, Beauty ,111.97,234.02,8,N,1872.16,895.76,976.4
1147,2026-01-14,East,Amazon,Shipped,360,54,4,256.14,0.0,SKU-0054,Pet Product 54,PET,163.43,256.14,2,N,1024.56,653.72,370.8399999999999
1148,2026-01-12,West,Shopify,Cancelled,361,52,5,59.3,0.0,SKU-0052,Home Product 52,Home,134.92,59.3,5,Y,296.5,674.5999999999999,-378.0999999999999
1148,2026-01-12,West,Shopify,Cancelled,362,18,7,60.59,0.0,SKU-0018,Electronics Product 18,Electronics,31.75,60.59,7,Y,424.13,222.25,201.88
1148,2026-01-12,West,Shopify,Cancelled,363,28,1,206.43,5.09,SKU-0028,Beauty Product 28,BEAUTY,74.82,206.43,6,N,201.34,74.82,126.52
1149,2026-04-08,West,Shopify,Delivered,364,125,2,273.92,3.61,SKU-0125,Beauty Product 125,BEA,71.57,273.92,5,Unknown,544.23,143.14,401.09
1149,2026-04-08,West,Shopify,Delivered,365,144,1,194.56,0.0,SKU-0144,Pet Product 144,Pet,10.05,194.56,4,N,194.56,10.05,184.51
1149,2026-04-08,West,Shopify,Delivered,366,86,8,81.83,0.0,SKU-0086,Pet Product 86,Pet,129.87,81.83,6,Y,654.64,1038.96,-384.3200000000001
1150,2026-03-07,West,Amazon,Backordered,367,58,3,57.21,5.79,SKU-0058,Electronics Product 58,ELECTRONICS,106.94,57.21,3,Y,165.84,320.82,-154.98
1150,2026-03-07,West,Amazon,Backordered,368,36,2,94.39,0.0,SKU-0036,Pet Product 36,pet,78.83,94.39,4,Unknown,188.78,157.66,31.120000000000005
1150,2026-03-07,West,Amazon,Backordered,369,107,4,223.34,9.02,SKU-0107,Pet Product 107, Pet ,81.23,223.34,5,Y,884.34,324.92,559.4200000000001
1151,2026-02-21,Unknown,Ebay,Shipped,370,111,3,39.4,0.0,SKU 0111,Electronics Product 111,ELECT,170.91,39.4,7,N,118.2,512.73,-394.53
1151,2026-02-21,Unknown,Ebay,Shipped,371,82,2,243.4,0.0,SKU-0082,Beauty Product 82,Beauty,84.88,243.4,6,Unknown,486.8,169.76,317.04
1152,2026-04-24,Unknown,Shopify,Shipped,372,39,4,129.3,0.0,SKU-0039,Pet Product 39, Pet ,42.41,129.3,1,N,517.2,169.64,347.56000000000006
1152,2026-04-24,Unknown,Shopify,Shipped,373,7,5,292.34,0.0,SKU-0007,Electronics Product 7, Electronics ,98.84,292.34,7,Y,1461.6999999999998,494.2000000000001,967.4999999999998
1152,2026-04-24,Unknown,Shopify,Shipped,374,60,4,115.8,0.0,SKU-0060,Beauty Product 60,beauty,121.71,115.8,7,Y,463.2,486.84,-23.639999999999983
1153,2026-04-10,East,Walmart,Backordered,375,50,4,252.62,0.0,SKU-0050,Kitchen Product 50,KITCHEN,32.61,252.62,5,Y,1010.48,130.44,880.04
1153,2026-04-10,East,Walmart,Backordered,376,70,7,244.86,0.0,SKU-0070,Office Product 70,Office,95.99,244.86,4,Y,1714.02,671.93,1042.09
1154,2026-04-28,Midwest,Walmart,Shipped,377,98,6,285.64,0.0,SKU-0098,Home Product 98,Home,136.99,285.64,4,Unknown,1713.84,821.94,891.8999999999999
1155,2026-04-10,West,Shopify,Delivered,378,75,8,180.3,0.0,SKU-0075,Sports Product 75,sports,80.23,180.3,6,N,1442.4,641.84,800.5600000000001
1155,2026-04-10,West,Shopify,Delivered,379,74,8,130.73,0.0,SKU 0074,Toys Product 74,TOY,104.59,130.73,1,Y,1045.84,836.72,209.1199999999999
1156,2026-05-09,West,Shopify,Delivered,380,101,7,45.81,0.0,SKU-0101,Home Product 101,home,173.83,45.81,1,Y,320.67,1216.8100000000002,-896.1400000000001
1156,2026-05-09,West,Shopify,Delivered,381,46,8,219.11,0.0,SKU-0046,Kitchen Product 46,KITCHEN,40.75,219.11,4,Y,1752.88,326.0,1426.88
1157,2026-01-24,Midwest,Shopify,Delivered,382,22,7,159.69,0.0,SKU-0022,Sports Product 22,SPO,138.34,159.69,2,Unknown,1117.83,968.38,149.44999999999993
1157,2026-01-24,Midwest,Shopify,Delivered,383,97,7,168.73,0.0,SKU-0097,Home Product 97, Home ,8.39,168.73,6,N,1181.11,58.73,1122.38
1157,2026-01-24,Midwest,Shopify,Delivered,384,86,3,81.83,0.0,SKU-0086,Pet Product 86,Pet,129.87,81.83,6,Y,245.49,389.61,-144.12
1158,2026-01-31,West,Shopify,Shipped,385,4,8,94.28,7.97,SKU-0004,Office Product 4,office,83.61,94.28,1,Unknown,746.27,668.88,77.38999999999999
1158,2026-01-31,West,Shopify,Shipped,386,140,1,86.93,9.51,SKU-0140,Electronics Product 140, Electronics ,20.41,86.93,2,Unknown,77.42,20.41,57.010000000000005
1158,2026-01-31,West,Shopify,Shipped,387,61,4,293.22,9.24,SKU-0061,Toys Product 61,toys,156.31,293.22,3,N,1163.64,625.24,538.4000000000001
1159,2026-02-23,East,Shopify,Delivered,388,90,1,115.25,0.0,SKU-0090,Office Product 90, Office ,6.03,115.25,7,Unknown,115.25,6.03,109.22
1160,2026-02-15,South,Shopify,Shipped,389,117,6,293.33,0.0,SKU-0117,Pet Product 117,PET,131.8,293.33,5,Y,1759.98,790.8000000000001,969.18
1160,2026-02-15,South,Shopify,Shipped,390,77,6,195.39,6.16,SKU-0077,Home Product 77,HOME,95.2,195.39,6,Y,1166.1799999999998,571.2,594.9799999999998
1161,2026-04-16,Unknown,Shopify,Delivered,391,15,2,198.21,0.0,SKU-0015,Pet Product 15, Pet ,159.82,198.21,3,Y,396.42,319.64,76.78000000000003
1161,2026-04-16,Unknown,Shopify,Delivered,392,124,5,48.76,0.0,SKU-0124,Sports Product 124,Sports,178.94,48.76,7,Y,243.8,894.7,-650.9000000000001
1162,2026-05-08,West,Shopify,Backordered,393,75,4,180.3,0.0,SKU-0075,Sports Product 75,sports,80.23,180.3,6,N,721.2,320.92,400.28
1162,2026-05-08,West,Shopify,Backordered,394,120,2,229.55,0.0,SKU-0120,Sports Product 120,sports,116.63,229.55,2,Unknown,459.1,233.26,225.84000000000003
1163,2026-02-21,South,Ebay,Shipped,395,79,5,234.02,0.0,SKU-0079,Beauty Product 79, Beauty ,111.97,234.02,8,N,1170.1,559.85,610.2500000000001
1164,2026-02-19,Unknown,Ebay,Cancelled,396,122,1,151.15,10.04,SKU-0122,Electronics Product 122,ELECTRONICS,169.69,151.15,2,N,141.11,169.69,-28.579999999999984
1164,2026-02-19,Unknown,Ebay,Cancelled,397,40,8,90.58,0.0,SKU-0040,Office Product 40,Office,177.43,90.58,8,Y,724.64,1419.44,-694.8000000000001
1164,2026-02-19,Unknown,Ebay,Cancelled,398,119,7,27.97,0.0,SKU-0119,Electronics Product 119,ELECT,27.15,27.97,1,Y,195.79,190.05,5.740000000000009
1164,2026-02-19,Unknown,Ebay,Cancelled,399,134,5,26.36,0.0,SKU-0134,Pet Product 134, Pet ,19.08,26.36,7,N,131.8,95.4,36.40000000000002
1165,2026-01-05,Unknown,Amazon,Shipped,400,91,2,170.65,0.0,SKU-0091,Office Product 91,OFF,135.82,170.65,4,N,341.3,271.64,69.66000000000003
1165,2026-01-05,Unknown,Amazon,Shipped,401,8,6,118.07,0.0,SKU-0008,Sports Product 8,SPO,159.95,118.07,4,N,708.42,959.7,-251.28
1165,2026-01-05,Unknown,Amazon,Shipped,402,147,7,133.41,0.0,SKU-0147,Sports Product 147,SPO,128.45,133.41,8,N,933.87,899.1499999999999,34.72000000000014
1166,2026-04-06,East,Ebay,Backordered,403,45,2,184.44,0.0,SKU-0045,Home Product 45,HOM,48.09,184.44,2,N,368.88,96.18,272.7
1166,2026-04-06,East,Ebay,Backordered,404,52,2,59.3,0.0,SKU-0052,Home Product 52,Home,134.92,59.3,5,Y,118.6,269.84,-151.23999999999998
1166,2026-04-06,East,Ebay,Backordered,405,124,3,48.76,3.66,SKU-0124,Sports Product 124,Sports,178.94,48.76,7,Y,142.62,536.8199999999999,-394.19999999999993
1167,2026-01-10,Unknown,Walmart,Backordered,406,2,5,135.25,0.0,SKU-0002,Home Product 2,HOM,20.21,135.25,1,Y,676.25,101.05,575.2
1168,2026-03-21,South,Shopify,Shipped,407,50,5,252.62,0.0,SKU-0050,Kitchen Product 50,KITCHEN,32.61,252.62,5,Y,1263.1,163.05,1100.05
1168,2026-03-21,South,Shopify,Shipped,408,113,2,84.34,0.0,SKU-0113,Sports Product 113,sports,75.77,84.34,6,N,168.68,151.54,17.140000000000015
1169,2026-03-31,South,Ebay,Delivered,409,73,4,134.83,0.0,SKU-0073,Sports Product 73,SPO,27.28,134.83,7,N,539.32,109.12,430.2000000000001
1169,2026-03-31,South,Ebay,Delivered,410,87,8,124.17,0.0,SKU-0087,Home Product 87,home,31.4,124.17,3,N,993.36,251.2,742.1600000000001
1170,2026-04-25,South,Ebay,Delivered,411,51,2,204.07,14.63,SKU-0051,Electronics Product 51,ELECT,57.39,204.07,3,Y,393.51,114.78,278.73
1170,2026-04-25,South,Ebay,Delivered,412,146,3,199.6,2.3,SKU-0146,Home Product 146, Home ,170.74,199.6,3,N,596.5,512.22,84.27999999999997
1170,2026-04-25,South,Ebay,Delivered,413,25,8,265.23,5.35,SKU-0025,Sports Product 25,sports,15.14,265.23,2,Y,2116.49,121.12,1995.3700000000003
1171,2026-02-16,South,Shopify,Shipped,414,117,8,293.33,1.42,SKU-0117,Pet Product 117,PET,131.8,293.33,5,Y,2345.22,1054.4,1290.8199999999997
1171,2026-02-16,South,Shopify,Shipped,415,29,6,33.25,0.0,SKU-0029,Pet Product 29,Pet,48.38,33.25,1,Y,199.5,290.28000000000003,-90.78000000000004
1171,2026-02-16,South,Shopify,Shipped,416,73,6,134.83,0.0,SKU-0073,Sports Product 73,SPO,27.28,134.83,7,N,808.98,163.68,645.3
1172,2026-04-29,Midwest,Amazon,Backordered,417,63,3,214.86,14.63,SKU-0063,Beauty Product 63,BEAUTY,32.86,214.86,7,Unknown,629.95,98.58,531.37
1172,2026-04-29,Midwest,Amazon,Backordered,418,17,6,299.3,3.92,SKU-0017,Office Product 17,OFFICE,43.38,299.3,8,Y,1791.88,260.28000000000003,1531.6
1173,2026-05-05,West,Amazon,Delivered,419,84,2,150.28,0.0,SKU-0084,Pet Product 84,pet,135.14,150.28,5,Unknown,300.56,270.28,30.28000000000003
1173,2026-05-05,West,Amazon,Delivered,420,79,7,234.02,0.0,SKU-0079,Beauty Product 79, Beauty ,111.97,234.02,8,N,1638.14,783.79,854.3500000000001
1173,2026-05-05,West,Amazon,Delivered,421,98,6,285.64,0.0,SKU-0098,Home Product 98,Home,136.99,285.64,4,Unknown,1713.84,821.94,891.8999999999999
1173,2026-05-05,West,Amazon,Delivered,422,24,4,20.55,0.0,SKU-0024,Electronics Product 24,ELECT,61.73,20.55,6,Unknown,82.2,246.92,-164.71999999999997
1174,2026-02-22,South,Ebay,Shipped,423,112,6,154.88,0.0,SKU-0112,Beauty Product 112, Beauty ,118.03,154.88,1,Y,929.28,708.1800000000001,221.0999999999999
1174,2026-02-22,South,Ebay,Shipped,424,131,7,57.46,0.0,SKU-0131,Home Product 131,HOM,44.34,57.46,5,Unknown,402.22,310.38,91.84000000000005
1174,2026-02-22,South,Ebay,Shipped,425,16,6,168.61,0.0,SKU-0016,Toys Product 16,toys,135.37,168.61,7,Y,1011.66,812.22,199.44000000000003
1175,2026-04-21,Midwest,Amazon,Shipped,426,98,7,285.64,0.0,SKU-0098,Home Product 98,Home,136.99,285.64,4,Unknown,1999.48,958.93,1040.55
1175,2026-04-21,Midwest,Amazon,Shipped,427,45,8,184.44,2.95,SKU-0045,Home Product 45,HOM,48.09,184.44,2,N,1472.57,384.72,1087.85
1175,2026-04-21,Midwest,Amazon,Shipped,428,93,7,277.07,0.0,SKU-0093,Office Product 93,office,152.09,277.07,1,N,1939.49,1064.63,874.8599999999999
1176,2026-01-22,Midwest,Shopify,Shipped,429,109,3,257.52,7.36,SKU-0109,Office Product 109,OFFICE,10.02,257.52,3,N,765.1999999999999,30.06,735.14
1176,2026-01-22,Midwest,Shopify,Shipped,430,142,8,192.45,0.0,SKU-0142,Electronics Product 142,electronics,95.73,192.45,8,N,1539.6,765.84,773.7599999999999
1176,2026-01-22,Midwest,Shopify,Shipped,431,48,7,299.56,9.46,SKU-0048,Home Product 48,Home,85.2,299.56,2,Y,2087.46,596.4,1491.06
1176,2026-01-22,Midwest,Shopify,Shipped,432,61,5,293.22,0.0,SKU-0061,Toys Product 61,toys,156.31,293.22,3,N,1466.1,781.55,684.5500000000002
1177,2026-02-06,West,Shopify,Shipped,433,120,2,229.55,0.0,SKU-0120,Sports Product 120,sports,116.63,229.55,2,Unknown,459.1,233.26,225.84000000000003
1177,2026-02-06,West,Shopify,Shipped,434,63,8,214.86,0.0,SKU-0063,Beauty Product 63,BEAUTY,32.86,214.86,7,Unknown,1718.88,262.88,1456.0
1177,2026-02-06,West,Shopify,Shipped,435,139,5,156.21,0.0,SKU-0139,Toys Product 139,TOYS,77.04,156.21,7,Unknown,781.0500000000001,385.2000000000001,395.85
1178,2026-04-01,East,Ebay,Cancelled,436,78,5,71.75,1.86,SKU-0078,Beauty Product 78,BEAUTY,44.31,71.75,1,Y,356.89,221.55,135.33999999999995
1179,2026-01-14,Unknown,Ebay,Shipped,437,74,8,130.73,0.0,SKU 0074,Toys Product 74,TOY,104.59,130.73,1,Y,1045.84,836.72,209.1199999999999
1180,2026-02-14,East,Shopify,Delivered,438,95,3,75.32,0.0,SKU-0095,Electronics Product 95,ELECTRONICS,71.34,75.32,6,Y,225.96,214.02,11.93999999999997
1180,2026-02-14,East,Shopify,Delivered,439,125,3,273.92,0.0,SKU-0125,Beauty Product 125,BEA,71.57,273.92,5,Unknown,821.76,214.71,607.05
1180,2026-02-14,East,Shopify,Delivered,440,88,2,109.3,0.0,SKU-0088,Beauty Product 88,Beauty,77.6,109.3,8,N,218.6,155.2,63.400000000000006
1180,2026-02-14,East,Shopify,Delivered,441,127,7,38.14,0.0,SKU-0127,Beauty Product 127,beauty,51.31,38.14,4,N,266.98,359.17,-92.19
1181,2026-01-30,Midwest,Shopify,Delivered,442,122,5,151.15,0.0,SKU-0122,Electronics Product 122,ELECTRONICS,169.69,151.15,2,N,755.75,848.45,-92.70000000000005
1181,2026-01-30,Midwest,Shopify,Delivered,443,98,7,285.64,0.0,SKU-0098,Home Product 98,Home,136.99,285.64,4,Unknown,1999.48,958.93,1040.55
1181,2026-01-30,Midwest,Shopify,Delivered,444,136,7,230.54,1.17,SKU-0136,Sports Product 136,SPO,12.04,230.54,8,Y,1612.61,84.28,1528.33
1181,2026-01-30,Midwest,Shopify,Delivered,445,98,6,285.64,0.0,SKU-0098,Home Product 98,Home,136.99,285.64,4,Unknown,1713.84,821.94,891.8999999999999
1182,2026-03-11,South,Amazon,Cancelled,446,119,4,27.97,0.0,SKU-0119,Electronics Product 119,ELECT,27.15,27.97,1,Y,111.88,108.6,3.280000000000001
1182,2026-03-11,South,Amazon,Cancelled,447,134,6,26.36,0.0,SKU-0134,Pet Product 134, Pet ,19.08,26.36,7,N,158.16,114.48,43.68000000000001
1182,2026-03-11,South,Amazon,Cancelled,448,81,1,244.17,0.0,SKU-0081,Home Product 81, Home ,43.3,244.17,8,Y,244.17,43.3,200.87
1182,2026-03-11,South,Amazon,Cancelled,449,4,7,94.28,0.0,SKU-0004,Office Product 4,office,83.61,94.28,1,Unknown,659.96,585.27,74.69000000000005
1183,2026-03-31,South,Shopify,Shipped,450,50,1,252.62,0.0,SKU-0050,Kitchen Product 50,KITCHEN,32.61,252.62,5,Y,252.62,32.61,220.01
1183,2026-03-31,South,Shopify,Shipped,451,15,4,198.21,0.0,SKU-0015,Pet Product 15, Pet ,159.82,198.21,3,Y,792.84,639.28,153.56000000000006
1183,2026-03-31,South,Shopify,Shipped,452,31,2,35.19,0.0,SKU-0031,Home Product 31,Home,155.44,35.19,4,Y,70.38,310.88,-240.5
1184,2026-03-17,West,Shopify,Backordered,453,71,7,277.42,0.0,SKU-0071,Office Product 71,Office,171.05,277.42,6,N,1941.94,1197.35,744.5899999999999
1184,2026-03-17,West,Shopify,Backordered,454,66,3,94.55,0.0,SKU-0066,Sports Product 66,Sports,174.21,94.55,7,N,283.65,522.63,-238.98
1184,2026-03-17,West,Shopify,Backordered,455,16,7,168.61,0.0,SKU-0016,Toys Product 16,toys,135.37,168.61,7,Y,1180.27,947.59,232.67999999999995
1184,2026-03-17,West,Shopify,Backordered,456,67,5,291.56,0.0,SKU-0067,Kitchen Product 67,Kitchen,25.18,291.56,3,Y,1457.8,125.9,1331.9
1185,2026-04-21,Unknown,Amazon,Shipped,457,114,5,171.86,0.0,SKU-0114,Kitchen Product 114, Kitchen ,179.41,171.86,6,N,859.3000000000001,897.05,-37.749999999999886
1186,2026-04-10,Unknown,Shopify,Cancelled,458,101,1,45.81,8.22,SKU-0101,Home Product 101,home,173.83,45.81,1,Y,37.59,173.83,-136.24
1186,2026-04-10,Unknown,Shopify,Cancelled,459,123,7,210.64,0.0,SKU-0123,Pet Product 123,Pet,105.98,210.64,3,N,1474.48,741.86,732.62
1186,2026-04-10,Unknown,Shopify,Cancelled,460,139,4,156.21,1.05,SKU-0139,Toys Product 139,TOYS,77.04,156.21,7,Unknown,623.7900000000001,308.16,315.63000000000005
1187,2026-03-29,South,Walmart,Delivered,461,46,1,219.11,0.0,SKU-0046,Kitchen Product 46,KITCHEN,40.75,219.11,4,Y,219.11,40.75,178.36
1187,2026-03-29,South,Walmart,Delivered,462,77,7,195.39,0.0,SKU-0077,Home Product 77,HOME,95.2,195.39,6,Y,1367.73,666.4,701.33
1188,2026-03-03,West,Walmart,Backordered,463,128,8,143.39,0.0,SKU-0128,Home Product 128,home,5.47,143.39,8,Y,1147.12,43.76,1103.36
1188,2026-03-03,West,Walmart,Backordered,464,10,6,144.22,0.0,SKU-0010,Beauty Product 10,Beauty,71.52,144.22,6,N,865.3199999999999,429.12,436.19999999999993
1188,2026-03-03,West,Walmart,Backordered,465,104,2,199.55,3.96,SKU-0104,Office Product 104,OFFICE,17.07,199.55,1,Unknown,395.14,34.14,361.00000000000006
1189,2026-05-06,Midwest,Amazon,Shipped,466,63,3,214.86,0.0,SKU-0063,Beauty Product 63,BEAUTY,32.86,214.86,7,Unknown,644.58,98.58,546.0
1190,2026-05-08,East,Amazon,Delivered,467,52,7,59.3,5.72,SKU-0052,Home Product 52,Home,134.92,59.3,5,Y,409.38,944.44,-535.06
1191,2026-02-14,West,Amazon,Cancelled,468,37,7,258.95,0.0,SKU 0037,Home Product 37, Home ,146.4,258.95,2,Y,1812.65,1024.8,787.8499999999999
1191,2026-02-14,West,Amazon,Cancelled,469,142,3,192.45,0.0,SKU-0142,Electronics Product 142,electronics,95.73,192.45,8,N,577.3499999999999,287.19,290.1599999999999
1191,2026-02-14,West,Amazon,Cancelled,470,35,2,46.14,12.07,SKU-0035,Office Product 35,OFFICE,145.1,46.14,4,N,80.21000000000001,290.2,-209.99
1192,2026-01-05,West,Amazon,Backordered,471,46,2,219.11,0.0,SKU-0046,Kitchen Product 46,KITCHEN,40.75,219.11,4,Y,438.22,81.5,356.72
1193,2026-04-26,East,Shopify,Backordered,472,47,8,100.5,0.0,SKU-0047,Office Product 47,office,122.55,100.5,6,Unknown,804.0,980.4,-176.39999999999998
1194,2026-01-25,West,Ebay,Delivered,473,119,4,27.97,0.0,SKU-0119,Electronics Product 119,ELECT,27.15,27.97,1,Y,111.88,108.6,3.280000000000001
1194,2026-01-25,West,Ebay,Delivered,474,29,3,33.25,10.59,SKU-0029,Pet Product 29,Pet,48.38,33.25,1,Y,89.16,145.14,-55.98000000000002
1195,2026-02-23,South,Ebay,Backordered,475,12,2,61.57,0.0,SKU-0012,Toys Product 12,TOY,132.6,61.57,7,Y,123.14,265.2,-142.06
1195,2026-02-23,South,Ebay,Backordered,476,41,1,153.7,0.0,SKU-0041,Office Product 41,OFF,120.83,153.7,4,Y,153.7,120.83,32.86999999999999
1195,2026-02-23,South,Ebay,Backordered,477,19,4,298.89,0.0,SKU-0019,Home Product 19, Home ,71.78,298.89,5,Y,1195.56,287.12,908.44
1195,2026-02-23,South,Ebay,Backordered,478,108,4,143.48,0.0,SKU-0108,Beauty Product 108,Beauty,53.81,143.48,8,Y,573.92,215.24,358.67999999999995
1196,2026-02-26,West,Walmart,Delivered,479,14,7,33.86,3.03,SKU-0014,Electronics Product 14,ELECTRONICS,75.2,33.86,6,N,233.99,526.4,-292.41
1196,2026-02-26,West,Walmart,Delivered,480,46,7,219.11,6.23,SKU-0046,Kitchen Product 46,KITCHEN,40.75,219.11,4,Y,1527.54,285.25,1242.29
1196,2026-02-26,West,Walmart,Delivered,481,50,6,252.62,0.0,SKU-0050,Kitchen Product 50,KITCHEN,32.61,252.62,5,Y,1515.72,195.66,1320.06
1196,2026-02-26,West,Walmart,Delivered,482,86,3,81.83,0.0,SKU-0086,Pet Product 86,Pet,129.87,81.83,6,Y,245.49,389.61,-144.12
1197,2026-03-17,Unknown,Shopify,Delivered,483,148,4,124.32,2.21,SKU 0148,Beauty Product 148, Beauty ,101.47,124.32,3,Unknown,495.07,405.88,89.19
1197,2026-03-17,Unknown,Shopify,Delivered,484,56,8,172.23,0.0,SKU-0056,Sports Product 56,sports,134.72,172.23,7,Y,1377.84,1077.76,300.0799999999999
1198,2026-02-26,West,Shopify,Delivered,485,107,1,223.34,1.56,SKU-0107,Pet Product 107, Pet ,81.23,223.34,5,Y,221.78,81.23,140.55
1199,2026-05-07,West,Amazon,Shipped,486,105,4,288.82,0.0,SKU-0105,Office Product 105, Office ,23.47,288.82,8,N,1155.28,93.88,1061.4
1200,2026-01-07,East,Walmart,Backordered,487,48,6,299.56,0.0,SKU-0048,Home Product 48,Home,85.2,299.56,2,Y,1797.36,511.2000000000001,1286.16
1200,2026-01-07,East,Walmart,Backordered,488,19,7,298.89,0.0,SKU-0019,Home Product 19, Home ,71.78,298.89,5,Y,2092.23,502.46,1589.77
